driver,lap,time_stamp,speed_kph,rpm,gear,throttle_pct,brake_pct,drs,sector,lat,long,sector_time_ms
LEC,6,111.2,163.3,12500,3,100,0,0,3,45.62849633119559,9.27114677533658,0
LEC,6,111.4,167.7,12500,3,100,0,0,3,45.628564720889685,9.271379609152746,0
LEC,6,111.6,174.1,11747,4,100,0,0,3,45.62863540453233,9.271621145872912,0
LEC,6,111.8,178.9,11980,4,100,0,0,3,45.628709272033475,9.27187457686153,0
LEC,6,112.0,184.1,12203,4,100,0,0,3,45.62878565060872,9.272137769113607,0
LEC,6,112.2,191.4,12330,4,100,0,0,3,45.628864668302214,9.272411350663601,0
LEC,6,112.4,196.4,12500,4,100,0,0,3,45.62894722569325,9.272698680658422,0
LEC,6,112.6,202.2,12500,4,100,0,0,3,45.629032307377166,9.27299649765533,0
LEC,6,112.8,203.5,12500,4,100,0,0,3,45.629120211638444,9.27330613655281,0
LEC,6,113.0,213.7,11687,5,100,0,0,3,45.62920893912308,9.27362082486231,0
LEC,6,113.2,216.2,11674,5,100,0,0,3,45.62930224362916,9.27395425846055,0
LEC,6,113.4,219.4,11831,5,100,0,0,3,45.62939670006288,9.274294646704075,0
LEC,6,113.6,234.7,12339,5,100,0,0,3,45.62949249223651,9.274643015257647,0
LEC,6,113.8,242.5,12464,5,100,0,0,3,45.629594752692135,9.275018745245188,0
LEC,6,114.0,246.9,12500,5,100,0,0,3,45.62970002150378,9.27541006748867,0
LEC,6,114.2,258.7,11761,6,100,0,0,3,45.629806623461434,9.275811518722833,0
LEC,6,114.4,264.5,11775,6,100,0,0,3,45.62991747920385,9.276235110282107,0
LEC,6,114.6,271.7,11951,6,100,0,0,3,45.63002969916041,9.276671001685191,0
LEC,6,114.8,288.9,12500,6,100,0,0,3,45.63014352363391,9.277121300855617,0
LEC,6,115.0,299.9,11554,7,100,0,0,3,45.63026267863644,9.27760267054855,0
LEC,6,115.2,304.6,11641,7,100,0,0,3,45.6303839874647,9.278104732295601,0
LEC,6,115.4,319.2,12043,7,100,0,0,3,45.63050428954889,9.278616435416659,0
LEC,6,115.6,333.0,12455,7,99,0,0,3,45.630626830214595,9.279154196524935,0
LEC,6,115.8,340.0,11400,8,0,41,0,3,45.630750315049845,9.279716138052237,0
LEC,7,0.0,340.0,11583,8,0,67,0,1,45.63081081081081,9.28,0
LEC,7,0.2,340.0,11470,8,0,93,0,1,45.63092905212494,9.280574057060651,0
LEC,7,0.4,330.1,12395,7,0,100,0,1,45.631041328381365,9.28114739463667,0
LEC,7,0.6,321.2,12129,7,0,100,0,1,45.63114411332538,9.281702645660705,0
LEC,7,0.8,302.1,11667,7,0,100,0,1,45.63123777664098,9.282240985424858,0
LEC,7,1.0,289.7,12500,6,0,100,0,1,45.63131976555978,9.282745076544533,0
LEC,7,1.2,285.9,12354,6,0,100,0,1,45.63139248279848,9.283225918580188,0
LEC,7,1.4,269.8,11949,6,0,100,0,1,45.63145826670657,9.283697527190046,0
LEC,7,1.6,265.8,11906,6,0,100,0,1,45.63151466263758,9.284139725798067,0
LEC,7,1.8,251.5,12500,5,0,100,0,1,45.63156455849998,9.284572049388954,0
LEC,7,2.0,246.9,12500,5,0,100,0,1,45.6316064155189,9.284977931193781,0
LEC,7,2.2,230.5,12099,5,0,86,0,1,45.631642275620244,9.285373209533205,0
LEC,7,2.4,228.9,12175,5,0,100,0,1,45.631670910634476,9.28573891576152,0
LEC,7,2.6,222.4,11949,5,0,96,0,1,45.63169461103264,9.286098950191906,0
LEC,7,2.8,217.3,11804,5,0,97,0,1,45.631712992929224,9.28644538674387,0
LEC,7,3.0,208.2,12500,4,0,100,0,1,45.63172643723791,9.28678057480861,0
LEC,7,3.2,198.9,12500,4,0,84,0,1,45.631735048012025,9.287098596787379,0
LEC,7,3.4,194.1,12461,4,0,83,0,1,45.631739295398404,9.287399281108069,0
LEC,7,3.6,191.4,12465,4,0,90,0,1,45.63173963257133,9.28768974212901,0
LEC,7,3.8,186.7,12146,4,0,89,0,1,45.631736228983875,9.287973021648172,0
LEC,7,4.0,179.0,11882,4,0,76,0,1,45.63172928606202,9.28824640505182,0
LEC,7,4.2,175.6,11915,4,0,79,0,1,45.63171923088075,9.288505623425594,0
LEC,7,4.4,169.5,11614,4,0,71,0,1,45.63170609562212,9.28875716085686,0
LEC,7,4.6,164.8,12500,3,0,67,0,1,45.63169032131306,9.28899717437939,0
LEC,7,4.8,162.3,12500,3,0,72,0,1,45.63167204250567,9.289227895565086,0
LEC,7,5.0,155.2,12500,3,0,58,0,1,45.631651184027405,9.289452528108622,0
LEC,7,5.2,151.8,12500,3,0,58,0,1,45.63162856385372,9.289664919956943,0
LEC,7,5.4,155.2,12500,3,0,71,0,1,45.631603904841086,9.28987024029076,0
LEC,7,5.6,146.3,12339,3,0,49,0,1,45.63157607474628,9.290077754300306,0
LEC,7,5.8,140.8,12247,3,0,40,0,1,45.63154742801063,9.290270936575379,0
LEC,7,6.0,141.8,12225,3,0,54,0,1,45.631517622257086,9.290454711236478,0
LEC,7,6.2,138.4,12120,3,0,51,0,1,45.63148538475041,9.290637603564448,0
LEC,7,6.4,140.8,12179,3,0,61,0,1,45.63145178448207,9.29081386727972,0
LEC,7,6.6,134.6,12084,3,0,47,0,1,45.631415408023095,9.290991011873688,0
LEC,7,6.8,129.8,11722,3,0,38,0,1,45.63137855860997,9.291158280553763,0
LEC,7,7.0,125.4,12500,2,0,29,0,1,45.6313411173895,9.291317557773858,0
LEC,7,7.2,127.5,11762,3,0,37,0,1,45.63130316631765,9.291469531097473,0
LEC,7,7.4,124.0,12500,2,0,31,0,1,45.631262774126334,9.291622158198875,0
LEC,7,7.6,118.7,12500,2,48,0,0,1,45.63122177018007,9.291768652793747,0
LEC,7,7.8,120.9,12500,2,0,27,0,1,45.63118092228006,9.291907108468145,0
LEC,7,8.0,121.4,12500,2,0,35,0,1,45.63113770485451,9.292046355589651,0
LEC,7,8.2,117.9,12500,2,95,0,0,1,45.63109267119147,9.292184364484632,0
LEC,7,8.4,113.7,12500,2,100,0,0,1,45.63104737824065,9.29231660642741,0
LEC,7,8.6,117.8,12500,2,93,0,0,1,45.63100224620473,9.292442460329712,0
LEC,7,8.8,112.3,12500,2,100,0,0,1,45.63095399390835,9.29257108102884,0
LEC,7,9.0,115.5,12500,2,95,0,0,1,45.63090656352392,9.292692058145088,0
LEC,7,9.2,112.6,12500,2,99,0,0,1,45.630856362349256,9.292814717154352,0
LEC,7,9.4,109.8,12500,2,100,0,0,1,45.63080600589352,9.29293264688246,0
LEC,7,9.6,112.7,12500,2,97,0,0,1,45.63075558122586,9.293046014220154,0
LEC,7,9.8,124.6,12500,2,40,0,1,1,45.63070246968819,9.293160701884611,0
LEC,7,10.0,123.7,12500,2,45,0,1,1,45.63064219047843,9.293285449398326,0
LEC,7,10.2,123.8,12500,2,56,0,1,1,45.63058068243834,9.29340726168832,0
LEC,7,10.4,119.7,12500,2,56,0,1,1,45.63051752431156,9.293527029370445,0
LEC,7,10.6,119.5,12500,2,54,0,1,1,45.63045490286383,9.293640859821206,0
LEC,7,10.8,119.1,12500,2,48,0,1,1,45.63039090730139,9.293752488852933,0
LEC,7,11.0,122.7,12500,2,46,0,1,1,45.63032563049163,9.293861795206467,0
LEC,7,11.2,118.3,12500,2,47,0,1,1,45.630256820222385,9.293972371262226,0
LEC,7,11.4,117.1,12500,2,56,0,1,1,45.63018905557449,9.294076910968169,0
LEC,7,11.6,117.4,12500,2,43,0,1,1,45.63012058086003,9.29417843394323,0
LEC,7,11.8,119.0,12500,2,40,0,1,1,45.63005052388949,9.294278285802452,0
LEC,7,12.0,115.9,12500,2,52,0,1,1,45.629978141093936,9.294377439493138,0
LEC,7,12.2,119.7,12500,2,57,0,1,1,45.62990624514113,9.294472122657908,0
LEC,7,12.4,116.8,12500,2,41,0,1,1,45.62983063493481,9.294567840378692,0
LEC,7,12.6,113.9,12500,2,94,0,1,1,45.629755504517924,9.294659250391952,0
LEC,7,12.8,111.0,12500,2,100,0,1,1,45.62968097713361,9.294746477680853,0
LEC,7,13.0,116.8,12500,2,90,0,1,1,45.62960718136041,9.29482963674488,0
LEC,7,13.2,118.1,12500,2,42,0,1,1,45.629528294151264,9.294915174944917,0
LEC,7,13.4,117.5,12500,2,92,0,1,1,45.629447260116784,9.294999605674867,0
LEC,7,13.6,119.6,12500,2,47,0,1,1,45.62936535365818,9.295081580801392,0
LEC,7,13.8,118.0,12500,2,93,0,1,1,45.629280737176636,9.295162886949011,0
LEC,7,14.0,119.6,12500,2,93,0,1,1,45.62919599804603,9.29524102897085,0
LEC,7,14.2,122.1,12500,2,51,0,1,1,45.629108848460724,9.2953181259291,0
LEC,7,14.4,118.4,12500,2,97,0,1,1,45.629018603980235,9.295394626662858,0
LEC,7,14.6,121.0,12500,2,95,0,1,1,45.62892991492688,9.295466649921414,0
LEC,7,14.8,123.7,12500,2,90,0,1,1,45.62883810602084,9.295538050891874,0
LEC,7,15.0,117.7,12500,2,100,0,1,1,45.62874298238266,9.295608786847113,0
LEC,7,15.2,123.2,12500,2,98,0,1,1,45.62865135921194,9.295673927913109,0
LEC,7,15.4,121.7,12500,2,100,0,1,1,45.62855427672364,9.295739876406008,0
LEC,7,15.6,124.0,12500,2,99,0,1,1,45.62845720682693,9.29580277784249,0
LEC,7,15.8,126.5,11659,3,98,0,1,1,45.62835715804397,9.295864553281922,0
LEC,7,16.0,127.4,11694,3,97,0,1,1,45.62825396584427,9.295925143063863,0
LEC,7,16.2,128.7,11736,3,98,0,1,1,45.62814884204071,9.295983724991443,0
LEC,7,16.4,129.0,11708,3,100,0,1,1,45.62804144511864,9.296040419912899,0
LEC,7,16.6,131.4,11825,3,100,0,1,1,45.62793273646904,9.29609467840509,0
LEC,7,16.8,130.2,11736,3,100,0,1,1,45.62782079732087,9.296147376148776,0
LEC,7,17.0,132.7,11838,3,100,0,1,1,45.627708768525736,9.29619700367247,0
LEC,7,17.2,132.5,11917,3,100,0,1,1,45.62759354754299,9.296244906709767,0
LEC,7,17.4,134.0,11891,3,100,0,1,1,45.627477377856444,9.296290087441173,0
LEC,7,17.6,136.8,12033,3,100,0,1,1,45.627358863950484,9.296333057962439,0
LEC,7,17.8,134.9,12020,3,100,0,1,1,45.62723683206064,9.296374111766802,0
LEC,7,18.0,144.2,12384,3,100,0,1,1,45.62711552769917,9.296411807815332,0
LEC,7,18.2,140.3,12117,3,100,0,1,1,45.62698477461255,9.296449068080753,0
LEC,7,18.4,145.2,12378,3,100,0,1,1,45.6268565064178,9.296482319277407,0
LEC,7,18.6,143.9,12391,3,100,0,1,1,45.626722797725876,9.296513599647758,0
LEC,7,18.8,149.5,12500,3,100,0,1,1,45.62658928862215,9.296541483517583,0
LEC,7,19.0,151.2,12500,3,100,0,1,1,45.62644961653771,9.296567167262518,0
LEC,7,19.2,149.3,12500,3,100,0,1,1,45.626307460302904,9.296589740375591,0
LEC,7,19.4,154.5,12500,3,100,0,1,1,45.62616619429982,9.296608695344597,0
LEC,7,19.6,152.6,12500,3,100,0,1,1,45.626019174368814,9.296624829364704,0
LEC,7,19.8,160.5,12500,3,100,0,1,1,45.62587312252706,9.296637310405247,0
LEC,7,20.0,160.8,12500,3,100,0,1,1,45.6257187741988,9.296646742170045,0
LEC,7,20.2,164.8,12500,3,100,0,1,1,45.625563367265215,9.2966524175606,0
LEC,7,20.4,165.9,12500,3,100,0,1,1,45.625403363391946,9.296654334369759,0
LEC,7,20.6,166.1,12500,3,100,0,1,1,45.625241686575244,9.296652300159504,0
LEC,7,20.8,172.7,11677,4,100,0,1,1,45.62507927562823,9.296646307517092,0
LEC,7,21.0,178.5,11918,4,100,0,1,1,45.62490981781714,9.296635903447875,0
LEC,7,21.2,175.6,11784,4,100,0,1,1,45.62473419182762,9.296620713839527,0
LEC,7,21.4,177.5,11855,4,100,0,1,1,45.62456105610699,9.296601408938274,0
LEC,7,21.6,186.6,12303,4,100,0,1,1,45.624385832199195,9.296577546589008,0
LEC,7,21.8,184.9,12185,4,100,0,1,1,45.62420136062944,9.296547774073455,0
LEC,7,22.0,185.5,12235,4,100,0,1,1,45.62401843241789,9.296513583154239,0
LEC,7,22.2,191.8,12365,4,100,0,1,1,45.62383497680444,9.296474660994093,0
LEC,7,22.4,197.5,12497,4,100,0,1,1,45.62364530985586,9.296429572088336,0
LEC,7,22.6,197.3,12500,4,100,0,1,1,45.62345023675098,9.29637807713157,0
LEC,7,22.8,201.0,12500,4,100,0,1,1,45.62325569892721,9.296321564511892,0
LEC,7,23.0,203.4,12500,4,100,0,1,1,45.623058021504434,9.296258865445289,0
LEC,7,23.2,205.6,12500,4,100,0,1,1,45.622858625886074,9.29619022776636,0
LEC,7,23.4,206.9,12500,4,100,0,1,1,45.62265788455327,9.296115636451685,0
LEC,7,23.6,208.4,12500,4,100,0,1,1,45.62245676819226,9.296035351695501,0
LEC,7,23.8,212.1,11700,5,100,0,1,1,45.62225522351528,9.295949277497984,0
LEC,7,24.0,214.5,11591,5,100,0,1,1,45.62205132610317,9.29585642076101,0
LEC,7,24.2,218.7,11883,5,100,0,1,1,45.6218464874129,9.295757215566221,0
LEC,7,24.4,221.9,12000,5,100,0,1,1,45.62163920997269,9.295650705464217,0
LEC,7,24.6,225.5,11981,5,100,0,1,1,45.621430636317704,9.295537210551544,0
LEC,7,24.8,230.6,12081,5,100,0,1,1,45.62122064103223,9.295416419480095,0
LEC,7,25.0,230.5,12223,5,100,0,1,1,45.621008132256904,9.295287379242462,0
LEC,7,25.2,235.5,12370,5,97,0,1,1,45.62079802301027,9.295152909099754,0
LEC,7,25.4,236.1,12350,5,40,0,1,1,45.62058592381836,9.29501003852673,0
LEC,7,25.6,240.4,12419,5,0,27,1,1,45.6203760739279,9.294861435068517,0
LEC,7,25.8,236.0,12374,5,53,0,1,1,45.62016538838994,9.294704761456233,0
LEC,7,26.0,241.3,12500,5,49,0,0,1,45.61996160503943,9.294545853844625,0
LEC,7,26.2,229.0,12031,5,95,0,0,1,45.619756524537735,9.294378360079072,0
LEC,7,26.4,230.2,12133,5,94,0,0,1,45.61956508173312,9.294214891981776,0
LEC,7,26.6,232.7,12181,5,90,0,0,1,45.61937583972054,9.29404629113931,0
LEC,7,26.8,237.6,12456,5,58,0,0,1,45.6191878514435,9.293871627660678,0
LEC,7,27.0,235.7,12262,5,48,0,0,1,45.618999535947026,9.293689180814374,0
LEC,7,27.2,237.5,12456,5,57,0,0,1,45.61881632721508,9.293504176995416,0
LEC,7,27.4,234.8,12288,5,42,0,0,1,45.61863552648839,9.29331401015481,0
LEC,7,27.6,238.7,12500,5,42,0,0,1,45.61846055634935,9.293122447011495,0
LEC,7,27.8,239.0,12359,5,45,0,0,1,45.6182865376646,9.292924213800418,0
LEC,7,28.0,235.1,12314,5,55,0,0,1,45.61811632056669,9.29272248735392,0
LEC,7,28.2,233.9,12273,5,42,0,0,1,45.61795279605381,9.292521019453252,0
LEC,7,28.4,234.6,12326,5,58,0,0,1,45.61779401923111,9.29231781836862,0
LEC,7,28.6,236.3,12358,5,55,0,0,1,45.617638685382914,9.292111398260301,0
LEC,7,28.8,234.1,12360,5,46,0,0,1,45.617486274745964,9.291901122764475,0
LEC,7,29.0,234.6,12377,5,56,0,0,1,45.61733925272185,9.291690603872997,0
LEC,7,29.2,232.2,12253,5,59,0,0,1,45.617195842104884,9.291477572779625,0
LEC,7,29.4,231.9,12242,5,53,0,0,1,45.617057804648454,9.2912649407099,0
LEC,7,29.6,231.2,12286,5,0,20,0,1,45.61692376379982,9.291050931551588,0
LEC,7,29.8,230.5,12140,5,0,23,0,1,45.61679394876792,9.290836180482962,0
LEC,7,30.0,227.9,12111,5,0,28,0,1,45.61666829994185,9.29062089345538,0
LEC,7,30.2,225.1,12097,5,0,25,0,1,45.61654773129711,9.290407042379897,0
LEC,7,30.4,222.5,11938,5,0,23,0,1,45.61643214218011,9.290194957256077,0
LEC,7,30.6,221.7,11851,5,0,28,0,1,45.616321276759145,9.289984675916674,0
LEC,7,30.8,219.3,11750,5,0,36,0,1,45.61621410387843,9.289774659978098,0
LEC,7,31.0,217.2,11762,5,0,37,0,1,45.616111266574784,9.289566580163603,0
LEC,7,31.2,216.6,11773,5,0,44,0,1,45.61601247110355,9.289360315409244,0
LEC,7,31.4,212.1,11564,5,0,36,0,1,45.615916888109304,9.289154528096638,0
LEC,7,31.6,206.0,12500,4,0,23,0,1,45.61582611812834,9.288953163478883,0
LEC,7,31.8,201.1,12500,4,0,24,0,1,45.6157405320872,9.288757764522988,0
LEC,7,32.0,206.4,12500,4,0,54,0,1,45.61565941673232,9.288567412624385,0
LEC,7,32.2,202.3,12500,4,0,49,0,1,45.615578561035846,9.288372485486219,0
LEC,7,32.4,194.5,12464,4,0,30,0,1,45.61550159604783,9.288181965896474,0
LEC,7,32.6,196.3,12500,4,0,47,0,1,45.61542964720959,9.287999345793283,0
LEC,7,32.8,192.6,12374,4,0,44,0,1,45.61535905202314,9.287815810554896,0
LEC,7,33.0,189.1,12395,4,0,42,0,1,45.61529166178897,9.287636504385663,0
LEC,7,33.2,187.5,12198,4,0,47,0,1,45.61522722255659,9.287461243803303,0
LEC,7,33.4,185.0,12123,4,0,48,0,1,45.61516496653645,9.287288353106154,0
LEC,7,33.6,181.0,12110,4,0,44,0,1,45.61510509314302,9.28711876035778,0
LEC,7,33.8,182.5,12094,4,0,60,0,1,45.61504791691123,9.286953780490165,0
LEC,7,34.0,174.2,11817,4,0,40,0,1,45.6149916159758,9.286788468699307,0
LEC,7,34.2,175.3,11872,4,0,55,0,1,45.61493908530365,9.286631719517796,0
LEC,7,34.4,172.2,11724,4,0,54,0,1,45.614887365218095,9.286475091641176,0
LEC,7,34.6,170.8,11688,4,0,59,0,1,45.614837605289736,9.286322331626181,0
LEC,7,34.8,162.0,12500,3,0,36,0,1,45.614789235085524,9.286171992714781,0
LEC,7,35.0,164.4,12500,3,0,56,0,1,45.614744214348,9.286030533760732,0
LEC,7,35.2,156.5,12500,3,0,36,0,1,45.61469932599783,9.285888138122889,0
LEC,7,35.4,155.4,12500,3,0,42,0,1,45.614657295842264,9.285753703171405,0
LEC,7,35.6,151.5,12500,3,0,37,0,1,45.614616176622235,9.285621270306155,0
LEC,7,35.8,147.1,12348,3,0,30,0,2,45.614576679935944,9.285493339006766,0
LEC,7,36.0,151.9,12500,3,0,49,0,2,45.614538825525074,9.285370184509343,0
LEC,7,36.2,150.0,12500,3,0,51,0,2,45.614500200458224,9.285244109148005,0
LEC,7,36.4,143.2,12207,3,0,35,0,2,45.61446250991983,9.28512082050232,0
LEC,7,36.6,142.4,12273,3,0,41,0,2,45.61442689435952,9.28500421264534,0
LEC,7,36.8,140.5,12284,3,0,42,0,2,45.61439179433813,9.284889320898195,0
LEC,7,37.0,144.3,12436,3,0,57,0,2,45.61435746357672,9.284777100675715,0
LEC,7,37.2,136.1,11967,3,0,34,0,2,45.61432246331133,9.284662981154815,0
LEC,7,37.4,131.4,11869,3,0,25,0,2,45.614289673234076,9.284556455284433,0
LEC,7,37.6,131.9,11969,3,0,35,0,2,45.614258166983205,9.284454563539732,0
LEC,7,37.8,129.4,11825,3,0,25,0,2,45.61422668602509,9.284353312302727,0
LEC,7,38.0,132.8,11949,3,0,46,0,2,45.61419593081855,9.28425503397265,0
LEC,7,38.2,128.4,11832,3,0,36,0,2,45.614164469182306,9.284155252109977,0
LEC,7,38.4,125.5,12500,2,0,32,0,2,45.614134124664034,9.284059829213696,0
LEC,7,38.6,128.0,11809,3,0,42,0,2,45.61410449520154,9.283967513498878,0
LEC,7,38.8,123.9,12500,2,0,33,0,2,45.61407431091324,9.28387442412301,0
LEC,7,39.0,124.4,12500,2,0,41,0,2,45.614045093723455,9.28378531048246,0
LEC,7,39.2,122.1,12500,2,0,32,0,2,45.61401573313026,9.283696814101734,0
LEC,7,39.4,115.6,12500,2,41,0,0,2,45.61398687328597,9.283610921079367,0
LEC,7,39.6,115.9,12500,2,48,0,0,2,45.61395949882318,9.283530504424409,0
LEC,7,39.8,115.9,12500,2,43,0,0,2,45.61393200691695,9.28345082413081,0
LEC,7,40.0,115.4,12500,2,0,22,0,2,45.61390443506775,9.283372043163709,0
LEC,7,40.2,114.2,12500,2,0,22,0,2,45.61387689175889,9.283294513218769,0
LEC,7,40.4,111.5,12500,2,41,0,0,2,45.61384952687677,9.283218677001459,0
LEC,7,40.6,111.5,12500,2,51,0,0,2,45.61382268837983,9.283145481701032,0
LEC,7,40.8,107.6,12500,2,46,0,0,2,45.613795734826425,9.283073175181919,0
LEC,7,41.0,111.6,12500,2,42,0,0,2,45.61376958217998,9.283004188552482,0
LEC,7,41.2,108.5,12500,2,43,0,0,2,45.61374230384539,9.282933478526946,0
LEC,7,41.4,109.0,12500,2,48,0,0,2,45.61371562994968,9.282865578539669,0
LEC,7,41.6,110.0,12500,2,42,0,0,2,45.61368868368464,9.282798243121938,0
LEC,7,41.8,106.5,12500,2,51,0,0,2,45.613661304628636,9.28273112772056,0
LEC,7,42.0,105.9,12500,2,48,0,0,2,45.61363462953426,9.282667002970582,0
LEC,7,42.2,105.2,12500,2,40,0,0,2,45.61360790081432,9.28260400197174,0
LEC,7,42.4,109.1,12500,2,51,0,0,2,45.61358116022759,9.282542225468012,0
LEC,7,42.6,104.2,12500,2,55,0,0,2,45.613553228517624,9.282479029745533,0
LEC,7,42.8,100.3,12399,2,51,0,0,2,45.6135263336555,9.282419459222591,0
LEC,7,43.0,105.3,12500,2,51,0,0,2,45.61350025095466,9.28236287759457,0
LEC,7,43.2,104.4,12500,2,50,0,0,2,45.61347265263618,9.282304272607579,0
LEC,7,43.4,102.0,12500,2,44,0,0,2,45.613445065667534,9.28224697753343,0
LEC,7,43.6,106.8,12500,2,57,0,0,2,45.61341787409262,9.282191746641486,0
LEC,7,43.8,103.0,12500,2,52,0,0,2,45.61338915384737,9.282134732794109,0
LEC,7,44.0,100.6,12497,2,49,0,0,2,45.61336122508771,9.282080573598405,0
LEC,7,44.2,101.4,12500,2,54,0,0,2,45.61333370851172,9.282028431728504,0
LEC,7,44.4,103.5,12473,2,48,0,0,2,45.61330572291321,9.281976620430862,0
LEC,7,44.6,102.7,12500,2,44,0,0,2,45.61327690420285,9.281924528953514,0
LEC,7,44.8,100.0,12484,2,91,0,0,2,45.61324802765639,9.281873593163542,0
LEC,7,45.0,103.9,12500,2,55,0,0,2,45.61321966650859,9.28182477006988,0
LEC,7,45.2,100.4,12498,2,92,0,0,2,45.61318990273106,9.281774788420496,0
LEC,7,45.4,104.2,12500,2,42,0,0,2,45.61316088679344,9.2817272743057,0
LEC,7,45.6,100.4,12469,2,94,0,0,2,45.61313047981058,9.281678737050266,0
LEC,7,45.8,104.9,12500,2,51,0,0,2,45.61310090505739,9.281632731686823,0
LEC,7,46.0,100.6,12424,2,98,0,0,2,45.61306971214116,9.281585464068694,0
LEC,7,46.2,100.5,12368,2,99,0,0,2,45.613039496916315,9.281540876237745,0
LEC,7,46.4,106.9,12500,2,58,0,0,2,45.613009032536795,9.281497084521758,0
LEC,7,46.6,107.5,12500,2,49,0,0,2,45.61297631044503,9.281451315359188,0
LEC,7,46.8,107.4,12500,2,92,0,0,2,45.612943080366655,9.281406143309571,0
LEC,7,47.0,108.1,12500,2,94,0,0,2,45.612909527659994,9.281361831974294,0
LEC,7,47.2,107.2,12500,2,95,0,0,2,45.61287541349976,9.281318079102046,0
LEC,7,47.4,106.8,12500,2,100,0,0,2,45.61284123207841,9.281275516082763,0
LEC,7,47.6,109.9,12500,2,94,0,0,2,45.612806865459696,9.28123397202461,0
LEC,7,47.8,107.2,12500,2,100,0,0,2,45.612771143972864,9.281192077991882,0
LEC,7,48.0,111.3,12500,2,100,0,0,2,45.61273594966347,9.281152046767634,0
LEC,7,48.2,109.5,12500,2,100,0,0,2,45.61269902799808,9.281111336832318,0
LEC,7,48.4,110.9,12500,2,100,0,0,2,45.61266234520973,9.281072153073064,0
LEC,7,48.6,112.3,12500,2,100,0,0,2,45.61262483298006,9.281033342954737,0
LEC,7,48.8,111.7,12500,2,100,0,0,2,45.612586456777045,9.280994913946694,0
LEC,7,49.0,114.6,12500,2,100,0,0,2,45.612547895936174,9.280957555813577,0
LEC,7,49.2,114.8,12500,2,100,0,0,2,45.612507961928316,9.280920149416302,0
LEC,7,49.4,117.5,12500,2,100,0,0,2,45.612467564267895,9.28088359068284,0
LEC,7,49.6,121.6,12500,2,100,0,0,2,45.61242579260378,9.280847097089199,0
LEC,7,49.8,119.4,12500,2,100,0,0,2,45.61238214319065,9.280810333710116,0
LEC,7,50.0,123.1,12500,2,100,0,0,2,45.61233885762214,9.280775209880476,0
LEC,7,50.2,127.9,11645,3,100,0,0,2,45.61229379341469,9.280740001075056,0
LEC,7,50.4,127.5,11642,3,100,0,0,2,45.61224651408586,9.280704494904473,0
LEC,7,50.6,126.0,11756,3,100,0,0,2,45.61219891628256,9.28067017493518,0
LEC,7,50.8,132.5,11974,3,100,0,0,2,45.61215142077757,9.280637298812932,0
LEC,7,51.0,132.1,11826,3,100,0,0,2,45.612100997252156,9.2806038347139,0
LEC,7,51.2,133.2,11990,3,100,0,0,2,45.612050249976114,9.280571592254553,0
LEC,7,51.4,137.5,12187,3,100,0,0,2,45.61199861121981,9.280540202719123,0
LEC,7,51.6,141.1,12204,3,100,0,0,2,45.611944822507496,9.280508966243971,0
LEC,7,51.8,143.7,12405,3,100,0,0,2,45.61188911940218,9.280478122580016,0
LEC,7,52.0,145.2,12456,3,100,0,0,2,45.61183188884648,9.280447959362316,0
LEC,7,52.2,148.3,12500,3,100,0,0,2,45.61177355620846,9.280418738018275,0
LEC,7,52.4,151.1,12500,3,100,0,0,2,45.61171347986871,9.280390179350828,0
LEC,7,52.6,157.7,12500,3,100,0,0,2,45.61165176689788,9.280362393405248,0
LEC,7,52.8,162.1,12500,3,100,0,0,2,45.611586843374226,9.28033478087075,0
LEC,7,53.0,162.0,12500,3,100,0,0,2,45.611519578893535,9.280307841649725,0
LEC,7,53.2,166.1,12500,3,100,0,0,2,45.61145187635939,9.280282360405439,0
LEC,7,53.4,169.4,11707,4,100,0,0,2,45.61138198075233,9.280257690018345,0
LEC,7,53.6,179.8,12063,4,100,0,0,2,45.61131019938498,9.280233999941467,0
LEC,7,53.8,179.1,12017,4,100,0,0,2,45.61123353997493,9.280210449150976,0
LEC,7,54.0,180.4,11946,4,100,0,0,2,45.61115674946542,9.280188576554215,0
LEC,7,54.2,185.8,12287,4,100,0,0,2,45.61107901911409,9.280168096608534,0
LEC,7,54.4,195.3,12482,4,100,0,0,2,45.61099862208277,9.280148579150891,0
LEC,7,54.6,201.1,12500,4,100,0,0,2,45.61091380142443,9.280129724287663,0
LEC,7,54.8,202.6,12500,4,100,0,0,2,45.61082620541734,9.280112019454233,0
LEC,7,55.0,215.5,11685,5,100,0,0,2,45.61073776603678,9.280095860882428,0
LEC,7,55.2,220.0,11909,5,100,0,0,2,45.610643633189355,9.280080444265144,0
LEC,7,55.4,228.2,12073,5,100,0,0,2,45.610547548413805,9.280066486231403,0
LEC,7,55.6,234.9,12313,5,100,0,0,2,45.610448000906004,9.280053796953613,0
LEC,7,55.8,243.4,12500,5,100,0,0,2,45.610345858542225,9.280042523835608,0
LEC,7,56.0,265.5,11931,6,100,0,1,2,45.61024051917307,9.280032617793983,0
LEC,7,56.2,275.9,12211,6,100,0,1,2,45.61012636732568,9.280023700111576,0
LEC,7,56.4,283.2,12301,6,100,0,1,2,45.610008842598056,9.28001632193752,0
LEC,7,56.6,301.3,11539,7,100,0,1,2,45.60988969306992,9.280010526190814,0
LEC,7,56.8,305.6,11749,7,100,0,1,2,45.60976486223731,9.280006068230056,0
